font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Assurbanipal,0x120e3,3,0.8179,0.85,network,0,0
Assurbanipal,0x120e3,4,0.8524,0.8524,network,0,0
Assurbanipal,0x120e3,5,0.1221,0.8452,skeleton,0,0
Assurbanipal,0x120e3,6,0.0164,0.7398,skeleton,0,0
Assurbanipal,0x120e3,7,0.5703,0.7656,network,0,0
Assurbanipal,0x120e3,8,0.0125,0.8041,network,0,0
Assurbanipal,0x120e3,9,0.7379,0.8311,network,0,0
Assurbanipal,0x120e4,1,0.6584,0.8202,skeleton,0,0
Assurbanipal,0x120e4,2,0.6868,0.8295,skeleton,0,0
Assurbanipal,0x120e4,3,0.7817,0.8477,network,0,0
Assurbanipal,0x120e4,4,0.8475,0.8848,network,0,0
Assurbanipal,0x120e4,5,0.711,0.9047,network,0,0
Assurbanipal,0x120e4,6,0.0014,0.8702,network,0,0
Assurbanipal,0x120e4,7,0.5443,0.8295,skeleton,0,0
Assurbanipal,0x120e4,8,0.4412,0.8196,skeleton,0,0
Assurbanipal,0x120e4,9,0.0075,0.9538,network,0,0
Assurbanipal,0x120e4,10,0.5443,0.906,network,0,0
Assurbanipal,0x120e4,11,0.05,0.9513,skeleton,0,1
Assurbanipal,0x120e4,12,0.54,0.7988,network,0,0
Assurbanipal,0x120e4,13,0.6602,0.8941,network,0,0
Assurbanipal,0x120e4,14,0.6822,0.9208,network,0,0
Assurbanipal,0x120e5,1,0.6822,0.8477,skeleton,0,0
Assurbanipal,0x120e5,2,0.6266,0.8275,skeleton,0,0
Assurbanipal,0x120e5,3,0.8158,0.8158,network,0,0
Assurbanipal,0x120e5,4,0.7753,0.8984,network,0,0
Assurbanipal,0x120e5,5,0.332,0.884,network,0,0
Assurbanipal,0x120e5,6,0.6628,0.7957,network,0,0
Assurbanipal,0x120e5,7,0.7969,0.7969,network,0,0
Assurbanipal,0x120e5,8,0.6575,0.7915,network,0,0
Assurbanipal,0x120e5,9,0.8053,0.8856,network,0,0
Assurbanipal,0x120e6,1,0.0062,0.908,network,0,0
Assurbanipal,0x120e6,2,0.6906,0.7054,skeleton,0,0
Assurbanipal,0x120e6,3,0.8228,0.8816,network,0,0
Assurbanipal,0x120e6,4,0.8524,0.9005,network,0,0
Assurbanipal,0x120e6,5,0.0911,0.8459,network,0,0
Assurbanipal,0x120e6,6,0.5068,0.7941,network,0,0
Assurbanipal,0x120e6,7,0.7732,0.7966,network,0,0
Assurbanipal,0x120e6,8,0.0291,0.8056,network,0,0
Assurbanipal,0x120e6,9,0.423,0.8944,skeleton,0,0
Assurbanipal,0x120e6,10,0.5171,0.7937,network,0,0
Assurbanipal,0x120e6,11,0.3607,0.8684,network,0,0
Assurbanipal,0x120e6,12,0.0745,0.9395,network,0,0
Assurbanipal,0x120e6,13,0.5636,0.8988,network,0,0
Assurbanipal,0x120e6,14,0.5818,0.8848,skeleton,0,0
Assurbanipal,0x120e6,15,0.711,0.7307,network,0,0
Assurbanipal,0x120e7,1,0.688,0.6955,skeleton,0,0
Assurbanipal,0x120e7,2,0.0805,0.8728,network,0,0
Assurbanipal,0x120e7,3,0.847,0.8719,network,0,0
Assurbanipal,0x120e7,4,0.847,0.8836,network,0,0
Assurbanipal,0x120e7,5,0.7742,0.812,network,0,0
Assurbanipal,0x120e7,6,0.7311,0.8072,skeleton,0,0
Assurbanipal,0x120e7,7,0.7353,0.9513,network,0,0
Assurbanipal,0x120e7,8,0.7364,0.9263,network,0,0
Assurbanipal,0x120e7,9,0.8527,0.8527,network,0,0
Assurbanipal,0x120e7,10,0.7843,0.8775,network,0,0
Assurbanipal,0x120e7,11,0.7025,0.8278,network,0,0
Assurbanipal,0x120e8,1,0.6456,0.7217,skeleton,0,0
Assurbanipal,0x120e8,2,0.688,0.8693,skeleton,0,0
Assurbanipal,0x120e8,3,0.8389,0.8895,network,0,0
Assurbanipal,0x120e8,4,0.8715,0.9137,network,0,0
Assurbanipal,0x120e8,5,0.7631,0.8053,skeleton,0,0
Assurbanipal,0x120e8,6,0.7341,0.8108,skeleton,0,0
Assurbanipal,0x120e8,7,0.6487,0.8331,network,0,0
Assurbanipal,0x120e8,8,0.1427,0.8527,network,0,0
Assurbanipal,0x120e8,9,0.6531,0.905,network,0,0
Assurbanipal,0x120e8,10,0.417,0.7773,network,0,0
Assurbanipal,0x120e8,11,0.7058,0.8741,network,0,0
Assurbanipal,0x120e9,1,0.0278,0.7447,network,0,0
Assurbanipal,0x120e9,2,0.6753,0.848,skeleton,0,0
Assurbanipal,0x120e9,3,0.8527,0.8527,network,0,0
Assurbanipal,0x120e9,4,0.7944,0.9219,network,0,0
Assurbanipal,0x120e9,5,0.5598,0.8732,network,0,0
Assurbanipal,0x120e9,6,0.1498,0.9506,network,0,0
Assurbanipal,0x120e9,7,0.668,0.962,network,0,0
Assurbanipal,0x120e9,8,0.739,0.8053,network,0,0
Assurbanipal,0x120e9,9,0.6474,0.8487,network,0,0
Assurbanipal,0x120e9,10,0.6424,0.8512,skeleton,0,0
Assurbanipal,0x120e9,11,0.5516,0.8608,skeleton,0,0
Assurbanipal,0x120e9,12,0.7564,0.9205,network,0,0
Assurbanipal,0x120e9,13,0.539,0.9339,skeleton,0,0
Assurbanipal,0x120e9,14,0.7843,0.8087,network,0,0
Assurbanipal,0x120e9,15,0.6792,0.8613,network,0,0
Assurbanipal,0x120ea,1,0.519,0.7656,skeleton,0,0
Assurbanipal,0x120ea,2,0.6536,0.884,skeleton,0,0
Assurbanipal,0x120ea,3,0.871,0.8899,network,0,0
Assurbanipal,0x120ea,4,0.8606,0.9363,network,0,0
Assurbanipal,0x120ea,5,0.6536,0.8158,network,0,0
Assurbanipal,0x120ea,6,0.7241,0.805,network,0,0
Assurbanipal,0x120eb,1,0.6926,0.6926,skeleton,0,0
Assurbanipal,0x120eb,2,0.688,0.8844,network,0,0
Assurbanipal,0x120eb,3,0.8648,0.8922,network,0,0
Assurbanipal,0x120eb,4,0.2365,0.9487,network,0,0
Assurbanipal,0x120eb,5,0.3215,0.7985,network,0,0
Assurbanipal,0x120eb,6,0.6225,0.8796,network,0,0
Assurbanipal,0x120eb,7,0.779,0.8808,network,0,0
Assurbanipal,0x120eb,8,0.7009,0.7198,network,0,0
Assurbanipal,0x120f0,1,0.6788,0.7287,network,0,0
Assurbanipal,0x120f0,2,0.5424,0.5424,skeleton,0,0
Assurbanipal,0x120f0,3,0.4441,0.8848,network,0,0
Assurbanipal,0x120f1,1,0.6474,0.867,network,0,0
Assurbanipal,0x120f1,2,0.7001,0.8522,network,0,0
Assurbanipal,0x120f1,3,0.1616,0.8652,network,0,0
Assurbanipal,0x120f1,4,0.4309,0.9266,network,0,0
Assurbanipal,0x120f1,5,0.715,0.9379,network,0,0
Assurbanipal,0x120f1,6,0.7046,0.9009,network,0,0
Assurbanipal,0x120f1,7,0.7432,0.8808,network,0,0
Assurbanipal,0x120f1,8,0.5429,0.5708,network,0,0
Assurbanipal,0x120f1,9,0.1124,0.8998,network,0,0
Assurbanipal,0x120f1,10,0.3618,0.9358,network,0,0
Assurbanipal,0x120f1,11,0.5703,0.8895,network,0,0
Assurbanipal,0x120f1,12,0.6918,0.9361,network,0,0
Assurbanipal,0x120f1,13,0.1154,0.9076,network,0,0
Assurbanipal,0x120f1,14,0.7715,0.9196,network,0,0
Assurbanipal,0x120f4,1,0.0006,0.6366,network,0,0
Assurbanipal,0x120f4,2,0.554,0.6118,network,0,0
Assurbanipal,0x120f4,3,0.5302,0.7624,skeleton,0,0
Assurbanipal,0x120f4,4,0.5302,0.7472,network,0,0
Assurbanipal,0x120f7,1,0.5433,0.6211,network,0,0
Assurbanipal,0x120f7,2,0.7154,0.7614,network,0,0
Assurbanipal,0x120f7,3,0.7465,0.9208,network,0,0
Assurbanipal,0x120f7,4,0.8791,0.9176,network,0,0
Assurbanipal,0x120f7,5,0.6411,0.9043,network,0,0
Assurbanipal,0x120f7,6,0.715,0.715,network,0,0
Assurbanipal,0x120f8,1,0.5823,0.5823,skeleton,0,0
Assurbanipal,0x120f8,2,0.6654,0.7966,network,0,0
Assurbanipal,0x120f8,3,0.7934,0.8587,network,0,0
Assurbanipal,0x120f8,4,0.819,0.9305,skeleton,0,0
Assurbanipal,0x120f8,5,0.717,0.9344,network,0,0
Assurbanipal,0x120f8,6,0.7268,0.7268,network,0,0
Assurbanipal,0x120f9,1,0.5823,0.8436,network,0,0
Assurbanipal,0x120f9,2,0.0,0.8948,network,0,0
Assurbanipal,0x120f9,3,0.665,0.9433,network,0,0
Assurbanipal,0x120f9,4,0.6671,0.886,network,0,0
Assurbanipal,0x120f9,5,0.0255,0.8485,network,0,0
Assurbanipal,0x120f9,6,0.8038,0.9292,network,0,0
Assurbanipal,0x120f9,7,0.7582,0.9063,network,0,0
Assurbanipal,0x120f9,8,0.851,0.9173,network,0,0
Assurbanipal,0x120f9,9,0.0327,0.9363,network,0,0
Assurbanipal,0x120f9,10,0.6693,0.9334,network,0,0
Assurbanipal,0x120f9,11,0.6762,0.8937,network,0,0
Assurbanipal,0x120f9,12,0.6766,0.8001,network,0,0
Assurbanipal,0x120fd,1,0.4501,0.7098,network,0,0
Assurbanipal,0x120fd,2,0.6567,0.8081,network,0,0
Assurbanipal,0x120fd,3,0.633,0.8044,network,0,0
Assurbanipal,0x120fd,4,0.54,0.7991,network,0,0
Assurbanipal,0x120fd,5,0.0245,0.7066,network,1,0
Assurbanipal,0x120fe,1,0.6442,0.7546,network,0,0
Assurbanipal,0x120fe,2,0.4297,0.7029,skeleton,0,0
Assurbanipal,0x120fe,3,0.0007,0.3789,network,1,0
Assurbanipal,0x120fe,4,0.6505,0.7256,network,0,0
Assurbanipal,0x120fe,5,0.6442,0.6706,skeleton,0,0
Assurbanipal,0x120fe,6,0.6275,0.7988,network,0,0
Assurbanipal,0x120ff,1,0.7066,0.796,network,0,0
Assurbanipal,0x120ff,2,0.5073,0.7454,network,0,0
Assurbanipal,0x120ff,3,0.461,0.9089,network,0,0
Assurbanipal,0x120ff,4,0.0184,0.905,network,0,0
Assurbanipal,0x120ff,5,0.5501,0.8984,network,0,0
Assurbanipal,0x120ff,6,0.0026,0.3012,network,0,0
Assurbanipal,0x120ff,7,0.6183,0.6375,network,0,0
Assurbanipal,0x120ff,8,0.6197,0.745,skeleton,0,0
Assurbanipal,0x120ff,9,0.6284,0.6805,network,0,0
Assurbanipal,0x12100,1,0.6676,0.7383,network,0,0
Assurbanipal,0x12100,2,0.715,0.782,network,0,0
Assurbanipal,0x12100,3,0.0072,0.9143,network,0,0
Assurbanipal,0x12100,4,0.7571,0.7571,network,0,0
Assurbanipal,0x12100,5,0.7299,0.7299,network,0,0
Assurbanipal,0x12100,6,0.4707,0.8253,network,0,0
Assurbanipal,0x12100,7,0.5351,0.8688,network,0,0
Assurbanipal,0x12103,1,0.632,0.6758,network,0,0
Assurbanipal,0x12103,2,0.6834,0.8497,skeleton,0,0
Assurbanipal,0x12103,3,0.3086,0.9185,network,0,0
Assurbanipal,0x12103,4,0.7398,0.8556,network,0,0
Assurbanipal,0x12103,5,0.7194,0.9016,network,0,0
Assurbanipal,0x12103,6,0.5098,0.9255,network,0,0
Assurbanipal,0x12103,7,0.7694,0.8138,network,0,0
Assurbanipal,0x12103,8,0.7866,0.8219,network,0,0
Assurbanipal,0x12103,9,0.0106,0.8666,network,0,0
Assurbanipal,0x12103,10,0.6334,0.8613,network,0,0
Assurbanipal,0x12103,11,0.5655,0.5699,network,0,0
Assurbanipal,0x12103,12,0.6667,0.6667,network,0,0
Assurbanipal,0x12103,13,0.4839,0.8775,network,0,0
Assurbanipal,0x12103,14,0.5684,0.8796,network,0,0
Assurbanipal,0x12104,1,0.7915,0.7915,network,0,0
Assurbanipal,0x12104,2,0.4932,0.8465,network,0,0
Assurbanipal,0x12104,3,0.05,0.8182,skeleton,0,1
Assurbanipal,0x12104,4,0.7225,0.7759,network,0,0
Assurbanipal,0x12104,5,0.6165,0.7947,network,0,0
Assurbanipal,0x12104,6,0.0015,0.8431,network,0,0
Assurbanipal,0x12104,7,0.7705,0.8242,network,0,0
Assurbanipal,0x12104,8,0.7546,0.7546,network,0,0
Assurbanipal,0x12104,9,0.0262,0.8771,network,0,0
Assurbanipal,0x12104,10,0.52,0.8832,network,0,0
Assurbanipal,0x12105,1,0.8108,0.8487,network,0,0
Assurbanipal,0x12105,2,0.6465,0.8918,network,0,0
Assurbanipal,0x12105,3,0.05,0.8389,skeleton,0,1
Assurbanipal,0x12105,4,0.7413,0.7807,skeleton,0,0
Assurbanipal,0x12105,5,0.7021,0.8035,network,0,0
Assurbanipal,0x12105,6,0.7287,0.7287,network,0,0
Assurbanipal,0x12105,7,0.4132,0.7856,network,0,0
Assurbanipal,0x12105,8,0.6809,0.8482,network,0,0
Assurbanipal,0x12105,9,0.6469,0.8948,network,0,0
Assurbanipal,0x12105,10,0.7013,0.9266,network,0,0
Assurbanipal,0x12105,11,0.5448,0.9115,skeleton,0,0
Assurbanipal,0x12105,12,0.4213,0.9158,network,0,0
Assurbanipal,0x12105,13,0.7853,0.7853,network,0,0
Assurbanipal,0x12105,14,0.7341,0.7341,network,0,0
Assurbanipal,0x12105,15,0.003,0.8352,network,0,0
Assurbanipal,0x12105,16,0.3418,0.886,network,0,0
Assurbanipal,0x12105,17,0.7638,0.7947,network,0,0
Assurbanipal,0x12105,18,0.7253,0.7253,network,0,0
Assurbanipal,0x12105,19,0.4961,0.8193,network,0,0
Assurbanipal,0x12105,20,0.478,0.83,network,0,0
Assurbanipal,0x12107,1,0.7114,0.7925,network,0,0
Assurbanipal,0x12107,2,0.5894,0.5894,skeleton,0,0
Assurbanipal,0x12107,3,0.0004,0.8808,network,0,0
Assurbanipal,0x12107,4,0.0016,0.8233,network,0,0
Assurbanipal,0x12107,5,0.7516,0.8679,network,0,0
Assurbanipal,0x12107,6,0.0002,0.6146,network,1,0
Assurbanipal,0x12107,7,0.3433,0.5917,network,0,0
Assurbanipal,0x12107,8,0.52,0.8007,network,0,0
Assurbanipal,0x12107,9,0.768,0.8413,network,0,0
Assurbanipal,0x12107,10,0.7402,0.8507,skeleton,0,0
Assurbanipal,0x12107,11,0.4218,0.7853,skeleton,0,0
Assurbanipal,0x12107,12,0.7154,0.7154,network,0,0
Assurbanipal,0x1210b,1,0.61,0.8697,network,0,0
Assurbanipal,0x1210b,2,0.61,0.8661,skeleton,0,0
Assurbanipal,0x1210b,3,0.4995,0.8358,skeleton,0,0
Assurbanipal,0x1210b,4,0.0024,0.8571,network,1,0
Assurbanipal,0x1210b,5,0.5732,0.8643,skeleton,0,0
Assurbanipal,0x1210b,6,0.6817,0.8081,skeleton,0,0
Assurbanipal,0x1210b,7,0.7592,0.7592,network,0,0
Assurbanipal,0x1210b,8,0.7405,0.7985,network,0,0
Assurbanipal,0x1210b,9,0.8176,0.9196,network,0,0
Assurbanipal,0x1210b,10,0.7154,0.9105,network,0,0
Assurbanipal,0x1210c,1,0.6275,0.8333,network,0,0
Assurbanipal,0x1210c,2,0.7029,0.8143,skeleton,0,0
Assurbanipal,0x1210c,3,0.4576,0.7345,network,0,0
Assurbanipal,0x1210c,4,0.5612,0.9099,skeleton,0,0
Assurbanipal,0x1210c,5,0.5501,0.8899,skeleton,0,0
Assurbanipal,0x1210c,6,0.0209,0.9536,network,0,0
Assurbanipal,0x1210c,7,0.6922,0.8872,network,0,0
Assurbanipal,0x1210c,8,0.0003,0.8864,network,0,0
Assurbanipal,0x1210c,9,0.4005,0.8941,network,0,0
Assurbanipal,0x1210e,1,0.6266,0.8661,network,0,0
Assurbanipal,0x1210e,2,0.0109,0.7979,network,0,0
Assurbanipal,0x1210e,3,0.6429,0.8075,skeleton,0,0
Assurbanipal,0x1210e,4,0.778,0.7912,network,0,0
Assurbanipal,0x1210e,5,0.6469,0.7472,skeleton,0,0
Assurbanipal,0x1210e,6,0.6693,0.8173,skeleton,0,0
Assurbanipal,0x1210e,7,0.5259,0.84,skeleton,0,0
Assurbanipal,0x1210e,8,0.4776,0.8918,network,0,0
Assurbanipal,0x1210e,9,0.8608,0.9258,network,0,0
Assurbanipal,0x1210e,10,0.7487,0.8715,network,0,0
Assurbanipal,0x1210e,11,0.8284,0.8723,network,0,0
Assurbanipal,0x1210e,12,0.8462,0.8462,network,0,0
Assurbanipal,0x1210e,13,0.7005,0.9412,network,0,0
Assurbanipal,0x1210e,14,0.6558,0.9294,network,0,0
Assurbanipal,0x1210e,15,0.6424,0.8035,network,0,0
Assurbanipal,0x12110,1,0.5034,0.748,skeleton,0,0
Assurbanipal,0x12110,2,0.0152,0.7599,network,0,0
Assurbanipal,0x12110,3,0.1045,0.4017,network,0,0
Assurbanipal,0x12110,4,0.1386,0.6864,network,0,0
Assurbanipal,0x12110,5,0.6114,0.8625,skeleton,0,0
Assurbanipal,0x12110,6,0.6943,0.809,network,0,0
Assurbanipal,0x12110,7,0.5818,0.5818,network,0,0
Assurbanipal,0x12112,1,0.3238,0.7272,skeleton,0,0
Assurbanipal,0x12112,2,0.3796,0.6637,network,0,0
Assurbanipal,0x12112,3,0.0309,0.4349,network,1,0
Assurbanipal,0x12112,4,0.0027,0.3509,network,1,0
Assurbanipal,0x12112,5,0.1058,0.9016,network,0,0
Assurbanipal,0x12112,6,0.8325,0.8828,network,0,0
Assurbanipal,0x12113,1,0.6758,0.7915,network,0,0
Assurbanipal,0x12113,2,0.6132,0.8259,skeleton,0,0
Assurbanipal,0x12113,3,0.3172,0.726,skeleton,0,0
Assurbanipal,0x12113,4,0.0091,0.5775,network,1,0
Assurbanipal,0x12113,5,0.7217,0.7856,network,0,0
Assurbanipal,0x12115,1,0.6732,0.761,skeleton,0,0
Assurbanipal,0x12115,2,0.0032,0.8208,skeleton,0,0
Assurbanipal,0x12117,1,0.0038,0.9263,network,0,0
Assurbanipal,0x12117,2,0.0196,0.9124,skeleton,0,1
Assurbanipal,0x12117,3,0.0003,0.3835,network,0,0
Assurbanipal,0x12117,4,0.0013,0.3877,network,0,0
Assurbanipal,0x12117,5,0.0171,0.8149,network,0,0
Assurbanipal,0x12117,6,0.046,0.8824,network,0,0
Assurbanipal,0x12117,7,0.2661,0.8439,skeleton,0,0
Assurbanipal,0x12117,8,0.637,0.9247,network,0,0
Assurbanipal,0x12117,9,0.665,0.8566,network,0,0
Assurbanipal,0x12117,10,0.4654,0.8808,network,0,0
Assurbanipal,0x12117,11,0.5525,0.8891,network,0,0
Assurbanipal,0x12118,1,0.5889,0.8783,network,0,0
Assurbanipal,0x12118,2,0.6855,0.9033,network,0,0
Assurbanipal,0x12118,3,0.5366,0.9196,network,0,0
Assurbanipal,0x12118,4,0.6438,0.7345,network,0,0
Assurbanipal,0x12118,5,0.6593,0.8047,network,0,0
Assurbanipal,0x12118,6,0.7233,0.8184,network,0,0
Assurbanipal,0x12118,7,0.0399,0.8657,network,0,0
Assurbanipal,0x12118,8,0.5346,0.8601,network,0,0
Assurbanipal,0x12119,1,0.7158,0.8537,skeleton,0,0
Assurbanipal,0x12119,2,0.7029,0.8876,network,0,0
Assurbanipal,0x12119,3,0.5722,0.9239,network,0,0
Assurbanipal,0x12119,4,0.7194,0.7194,network,0,0
Assurbanipal,0x12119,5,0.642,0.8146,network,0,0
Assurbanipal,0x12119,6,0.8155,0.83,network,0,0
Assurbanipal,0x12119,7,0.0061,0.8517,network,0,0
Assurbanipal,0x12119,8,0.5718,0.8309,network,0,0
Assurbanipal,0x12119,9,0.5574,0.6993,network,0,0
Assurbanipal,0x12119,10,0.7178,0.7691,network,0,0
Assurbanipal,0x12119,11,0.7742,0.8693,skeleton,0,0
Assurbanipal,0x1211b,1,0.5955,0.8554,network,0,0
Assurbanipal,0x1211b,2,0.661,0.8629,skeleton,0,0
Assurbanipal,0x1211b,3,0.6302,0.9502,network,0,0
Assurbanipal,0x1211b,4,0.6248,0.8001,network,0,0
Assurbanipal,0x1211b,5,0.5574,0.8497,network,0,0
Assurbanipal,0x1211b,6,0.784,0.8228,network,0,0
Assurbanipal,0x1211b,7,0.3734,0.8762,network,0,0
Assurbanipal,0x1211b,8,0.5029,0.6926,network,0,0
Assurbanipal,0x1211b,9,0.48,0.7146,network,0,0
Assurbanipal,0x1211b,10,0.7375,0.7742,network,0,0
Assurbanipal,0x1211b,11,0.809,0.8264,network,0,0
Assurbanipal,0x1211b,12,0.0203,0.7982,network,0,0
Assurbanipal,0x1211d,1,0.6955,0.8907,skeleton,0,0
Assurbanipal,0x1211d,2,0.481,0.7673,network,0,0
Assurbanipal,0x1211d,3,0.6702,0.6702,skeleton,0,0
Assurbanipal,0x1211d,4,0.0126,0.8426,network,0,0
Assurbanipal,0x1211d,5,0.6243,0.905,network,0,0
Assurbanipal,0x1211d,6,0.6893,0.8284,network,0,0
Assurbanipal,0x1211d,7,0.6137,0.6864,network,0,0
Assurbanipal,0x1211d,8,0.6522,0.7763,network,0,0
Assurbanipal,0x1211d,9,0.7082,0.8132,network,0,0
Assurbanipal,0x1211d,10,0.4151,0.8418,network,0,0
Assurbanipal,0x1211d,11,0.4506,0.8529,network,0,0
Assurbanipal,0x1211e,1,0.5651,0.7966,network,0,0
Assurbanipal,0x1211e,2,0.5651,0.6813,network,0,0
Assurbanipal,0x1211e,3,0.6169,0.785,network,0,0
Assurbanipal,0x1211e,4,0.5215,0.8926,network,0,0
Assurbanipal,0x1211e,5,0.7013,0.8804,network,0,0
Assurbanipal,0x1211f,1,0.4397,0.8029,network,0,0
Assurbanipal,0x1211f,2,0.6972,0.8431,network,0,0
Assurbanipal,0x1211f,3,0.7162,0.8551,skeleton,0,0
Assurbanipal,0x1211f,4,0.6813,0.6813,skeleton,0,0
Assurbanipal,0x1211f,5,0.501,0.85,network,0,0
Assurbanipal,0x1211f,6,0.6926,0.8187,network,0,0
Assurbanipal,0x1211f,7,0.0102,0.882,network,0,0
Assurbanipal,0x1211f,8,0.5171,0.7469,network,0,0
Assurbanipal,0x12121,1,0.6438,0.7883,network,0,0
Assurbanipal,0x12121,2,0.7925,0.8477,network,0,0
Assurbanipal,0x12121,3,0.7025,0.8679,network,0,0
Assurbanipal,0x12121,4,0.7182,0.8289,network,0,0
Assurbanipal,0x12121,5,0.553,0.9297,skeleton,0,0
Assurbanipal,0x12121,6,0.3447,0.9208,network,0,0
Assurbanipal,0x12121,7,0.0186,0.8044,network,0,0
Assurbanipal,0x12121,8,0.6165,0.783,network,0,0
Assurbanipal,0x12121,9,0.7571,0.8013,network,0,0
Assurbanipal,0x12121,10,0.0426,0.8697,network,0,0
Assurbanipal,0x12121,11,0.4737,0.8164,skeleton,0,0
Assurbanipal,0x12121,12,0.6906,0.7021,network,0,0
Assurbanipal,0x12121,13,0.6007,0.83,network,0,0
Assurbanipal,0x12121,14,0.8477,0.8599,network,0,0
Assurbanipal,0x12121,15,0.6334,0.8016,network,0,0
Assurbanipal,0x12121,16,0.705,0.897,network,0,0
Assurbanipal,0x12121,17,0.6624,0.784,network,0,0
Assurbanipal,0x12121,18,0.3451,0.9247,network,0,0
Assurbanipal,0x12121,19,0.6931,0.8762,network,0,0
Assurbanipal,0x12121,20,0.8341,0.8844,network,0,0
Assurbanipal,0x12121,21,0.6179,0.9033,network,0,0
Assurbanipal,0x12121,22,0.715,0.7691,network,0,0
Assurbanipal,0x12122,1,0.0626,0.8341,network,0,0
Assurbanipal,0x12122,2,0.3824,0.8208,skeleton,0,0
Assurbanipal,0x12122,3,0.6352,0.6889,network,0,0
Assurbanipal,0x12122,4,0.6805,0.7021,skeleton,0,0
Assurbanipal,0x12122,5,0.6549,0.8929,network,0,0
Assurbanipal,0x12122,6,0.4419,0.8522,network,0,0
Assurbanipal,0x12122,7,0.7284,0.7284,network,0,0
Assurbanipal,0x12124,1,0.2028,0.8239,skeleton,0,0
Assurbanipal,0x12124,2,0.6402,0.8352,skeleton,0,0
Assurbanipal,0x12124,3,0.0,0.7458,network,0,1
Assurbanipal,0x12124,4,0.0804,0.7902,network,0,0
Assurbanipal,0x12124,5,0.5098,0.6847,network,0,0
Assurbanipal,0x12124,6,0.6067,0.8123,network,0,0
Assurbanipal,0x12124,7,0.4693,0.8864,network,0,0
Assurbanipal,0x12124,8,0.752,0.905,network,0,0
Assurbanipal,0x12124,9,0.0081,0.8273,network,0,0
Assurbanipal,0x12126,1,0.6602,0.8715,network,0,0
Assurbanipal,0x12126,2,0.6817,0.8152,network,0,0
Assurbanipal,0x12126,3,0.8462,0.8482,network,0,0
Assurbanipal,0x12126,4,0.6619,0.7314,skeleton,0,0
Assurbanipal,0x12126,5,0.6447,0.8314,network,0,0
Assurbanipal,0x12126,6,0.0001,0.8796,network,0,0
Assurbanipal,0x12126,7,0.5818,0.7988,network,0,0
Assurbanipal,0x12126,8,0.5361,0.8374,skeleton,0,0
Assurbanipal,0x12126,9,0.7925,0.7925,network,0,0
Assurbanipal,0x12126,10,0.7691,0.7691,skeleton,0,0
Assurbanipal,0x12126,11,0.6035,0.8108,network,0,0
Assurbanipal,0x12126,12,0.7666,0.8138,network,0,0
Assurbanipal,0x12126,13,0.0025,0.851,network,0,0
Assurbanipal,0x12126,14,0.0947,0.7491,network,0,0
Assurbanipal,0x12126,15,0.7272,0.8349,network,0,0
Assurbanipal,0x12126,16,0.6826,0.7154,skeleton,0,0
Assurbanipal,0x12126,17,0.7341,0.7603,network,0,0
Assurbanipal,0x12126,18,0.7921,0.8366,network,0,0
Assurbanipal,0x12126,19,0.0476,0.8336,network,0,0
Assurbanipal,0x12126,20,0.5224,0.6307,network,0,0
Assurbanipal,0x12126,21,0.219,0.7017,skeleton,0,0
Assurbanipal,0x12127,1,0.6897,0.7701,network,0,0
Assurbanipal,0x12127,2,0.6571,0.7469,network,0,0
Assurbanipal,0x12127,3,0.7487,0.8016,skeleton,0,0
Assurbanipal,0x12127,4,0.5837,0.84,network,0,0
Assurbanipal,0x12127,5,0.5195,0.9185,network,0,0
Assurbanipal,0x12127,6,0.2732,0.8697,network,0,0
Assurbanipal,0x12127,7,0.6628,0.8666,network,0,0
Assurbanipal,0x12127,8,0.5884,0.9096,network,0,0
Assurbanipal,0x1212a,1,0.0383,0.8625,skeleton,0,0
Assurbanipal,0x1212a,2,0.5005,0.7931,skeleton,0,0
Assurbanipal,0x1212a,3,0.5273,0.8766,skeleton,0,0
Assurbanipal,0x1212a,4,0.5005,0.7691,skeleton,0,0
Assurbanipal,0x1212a,5,0.6817,0.707,network,0,0
Assurbanipal,0x1212b,1,0.6779,0.8262,network,0,0
Assurbanipal,0x1212b,2,0.7256,0.7722,network,0,0
Assurbanipal,0x1212b,3,0.6146,0.8078,network,0,0
Assurbanipal,0x1212b,4,0.4182,0.8408,network,0,0
Assurbanipal,0x1212b,5,0.7649,0.8899,network,0,0
Assurbanipal,0x1212b,6,0.4012,0.903,network,0,0
Assurbanipal,0x1212b,7,0.7038,0.954,skeleton,0,0
Assurbanipal,0x1212b,8,0.6348,0.6348,network,0,0
Assurbanipal,0x1212e,1,0.5127,0.7931,network,0,0
Assurbanipal,0x1212e,2,0.7941,0.7941,network,0,0
Assurbanipal,0x1212e,3,0.401,0.8477,network,0,0
Assurbanipal,0x1212e,4,0.5775,0.6584,network,0,0
Assurbanipal,0x1212e,5,0.5161,0.7237,network,0,0
Assurbanipal,0x12131,1,0.5583,0.8339,network,0,0
Assurbanipal,0x12131,2,0.5583,0.7691,network,0,0
Assurbanipal,0x12131,3,0.5472,0.9164,network,0,0
Assurbanipal,0x12131,4,0.5307,0.7988,network,0,0
Assurbanipal,0x12131,5,0.6976,0.9093,network,0,0
Assurbanipal,0x12132,1,0.5463,0.8745,network,0,0
Assurbanipal,0x12132,2,0.5655,0.8007,network,0,0
Assurbanipal,0x12132,3,0.553,0.8697,network,0,0
